"BehaviorSpace results (NetLogo 6.1.1)"
"Wolf Sheep Predation.nlogo"
"experiment"
"03/10/2021 17:13:58:979 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","1","1","1"
"wolf-gain-from-food","20",,,
"show-energy?","false",,,
"initial-number-wolves","50",,,
"wolf-reproduce","5",,,
"initial-number-sheep","100",,,
"model-version","sheep-wolves-grass",,,
"sheep-gain-from-food","4",,,
"grass-regrowth-time","20",,,
"sheep-reproduce","4",,,
"[reporter]","ticks","count sheep","count wolves","count grass / 4"
,"1058","179","159","255.25"
,"1059","182","163","261.25"
,"1060","182","166","261.75"
,"1061","174","166","266.25"
,"1062","166","176","271"
,"1063","163","176","277.25"
,"1064","158","174","277"
,"1065","159","176","284.75"
,"1066","164","174","290"
,"1067","162","179","289"
,"1068","162","182","291.5"
,"1069","156","197","295"
,"1070","155","201","299"
,"1071","147","202","302.75"
,"1072","144","199","305"
,"1073","140","204","309.25"
,"1074","135","197","313.25"
,"1075","134","198","311.75"
,"1076","133","202","315.25"
,"1077","134","200","319.5"
,"1078","127","200","317"
,"1079","125","200","317"
,"1080","118","201","322.75"
,"1081","117","210","323.5"
,"1082","108","205","326.5"
,"1083","106","201","325"
,"1084","107","198","330"
,"1085","100","207","330"
,"1086","98","203","334.75"
,"1087","94","200","343"
,"1088","90","205","350"
,"1089","85","203","353.75"
,"1090","77","203","362"
,"1091","79","204","368.5"
,"1092","78","197","376.5"
,"1093","72","187","382.25"
,"1094","71","182","388.5"
,"1095","71","180","395.25"
,"1096","70","179","401"
,"1097","70","170","408.75"
,"1098","67","166","417.25"
,"1099","65","163","421.75"
,"1100","63","157","425.5"
,"1101","60","147","431"
,"1102","60","149","435.75"
,"1103","58","148","443.75"
,"1104","59","145","450.25"
,"1105","61","136","454.75"
,"1106","60","129","457.75"
,"1107","57","119","458.75"
,"1108","57","113","460.75"
,"1109","54","111","463"
,"1110","52","106","463.5"
,"1111","53","98","465"
,"1112","52","95","467.5"
,"1113","53","97","469.25"
,"1114","55","95","469.5"
,"1115","54","93","469.75"
,"1116","54","94","471"
,"1117","52","88","470.5"
,"1118","54","90","469.25"
,"1119","54","83","472.25"
,"1120","56","81","473.5"
,"1121","58","77","473"
,"1122","58","71","472"
,"1123","59","68","469.75"
,"1124","59","66","467"
,"1125","61","68","466.5"
,"1126","62","62","463.5"
,"1127","64","53","462.25"
,"1128","65","52","459.25"
,"1129","60","50","457.25"
,"1130","66","52","454.75"
,"1131","65","52","451.75"
,"1132","66","49","450"
,"1133","66","45","447.5"
,"1134","70","45","443.75"
,"1135","70","46","441.75"
,"1136","73","42","440.25"
,"1137","78","40","438"
,"1138","81","40","435.5"
,"1139","84","35","431.5"
,"1140","85","34","428"
,"1141","88","32","424.75"
,"1142","94","28","422.25"
,"1143","100","29","419.75"
,"1144","102","27","414.75"
,"1145","107","27","411.5"
,"1146","114","27","409.25"
,"1147","113","23","404.5"
,"1148","117","23","400.5"
,"1149","123","19","395.25"
,"1150","125","18","390.25"
,"1151","128","18","383.5"
,"1152","130","18","378.5"
,"1153","139","20","374"
,"1154","146","22","366.25"
,"1155","147","22","359.75"
,"1156","151","23","352.25"
,"1157","153","22","345.5"
,"1158","156","20","340.5"
,"1159","162","18","331.25"
,"1160","168","22","322.5"
,"1161","179","23","315.25"
,"1162","181","23","305.25"
,"1163","193","22","300"
,"1164","201","19","295.75"
,"1165","208","19","288"
,"1166","215","19","281.75"
,"1167","223","20","276"
,"1168","228","23","272.25"
,"1169","241","21","265"
,"1170","249","22","258.5"
,"1171","261","21","254.5"
,"1172","263","18","246"
,"1173","277","19","243.5"
,"1174","281","19","244.75"
,"1175","288","20","241.5"
,"1176","299","19","238"
,"1177","302","19","234.25"
,"1178","308","17","226"
,"1179","310","16","220.75"
,"1180","312","16","221.25"
,"1181","321","17","217.25"
,"1182","331","18","215.25"
,"1183","339","18","208.5"
,"1184","345","19","202.75"
,"1185","356","21","197.5"
,"1186","370","23","196"
,"1187","382","24","188.75"
,"1188","390","25","182.25"
,"1189","400","25","180.75"
,"1190","405","26","179"
,"1191","420","24","175.75"
,"1192","432","25","172.25"
,"1193","431","26","166"
,"1194","440","22","164.75"
,"1195","451","25","162.75"
,"1196","453","26","162.75"
,"1197","448","26","161.25"
,"1198","426","28","161.25"
,"1199","414","29","162"
,"1200","425","28","161.25"
,"1201","431","29","160.75"
,"1202","432","30","161.75"
,"1203","426","30","167.25"
,"1204","426","28","164.75"
,"1205","411","29","164.5"
,"1206","411","31","162.75"
,"1207","400","31","170.5"
,"1208","401","34","175"
,"1209","403","35","179"
,"1210","402","35","178.5"
,"1211","393","36","178"
,"1212","394","37","180"
,"1213","386","41","181"
,"1214","379","45","175.75"
,"1215","376","50","172"
,"1216","378","51","170.75"
,"1217","370","52","169.5"
,"1218","364","51","170.25"
,"1219","366","55","171"
,"1220","368","53","170.25"
,"1221","373","57","173.5"
,"1222","377","58","173.25"
,"1223","368","61","172.5"
,"1224","365","62","182.25"
,"1225","357","63","184.25"
,"1226","348","63","183.5"
,"1227","344","60","182"
,"1228","345","66","181.75"
,"1229","349","72","182.25"
,"1230","341","77","183.5"
,"1231","323","81","186.25"
,"1232","315","81","193.25"
,"1233","314","83","196.25"
,"1234","316","86","198"
,"1235","304","89","205.25"
,"1236","296","89","206.25"
,"1237","284","87","207.75"
,"1238","281","86","212"
,"1239","277","95","215.75"
,"1240","272","98","213"
,"1241","270","98","213"
,"1242","266","103","214.25"
,"1243","254","102","216.75"
,"1244","254","112","212"
,"1245","258","112","217"
,"1246","260","118","221"
,"1247","252","123","223"
,"1248","243","127","224.75"
,"1249","233","134","223.75"
,"1250","231","137","228.5"
,"1251","223","143","232.25"
,"1252","226","144","235"
,"1253","222","155","237.5"
,"1254","207","163","243.75"
,"1255","203","165","250"
,"1256","192","174","254.5"
,"1257","186","183","262.25"
,"1258","186","176","267.5"
,"1259","181","181","270.25"
,"1260","175","189","276.25"
,"1261","168","187","281.5"
,"1262","166","188","289.25"
,"1263","159","187","290.5"
,"1264","155","179","296"
,"1265","154","180","298.25"
,"1266","150","178","299.5"
,"1267","151","182","300.75"
,"1268","151","184","304.25"
,"1269","147","188","310"
,"1270","145","186","314.5"
,"1271","139","186","317.75"
,"1272","142","184","317"
,"1273","139","188","319.5"
,"1274","136","192","323.25"
,"1275","129","199","319.75"
,"1276","118","190","321.5"
,"1277","123","194","325"
,"1278","117","196","327"
,"1279","108","200","331.5"
,"1280","104","200","335.25"
,"1281","99","200","337.25"
,"1282","102","200","339"
,"1283","99","195","343.5"
,"1284","96","201","347.25"
,"1285","92","198","354"
,"1286","92","197","360.75"
,"1287","91","197","365.75"
,"1288","84","194","371.5"
,"1289","78","195","376.5"
,"1290","81","189","379"
,"1291","80","184","382.25"
,"1292","77","179","388.5"
,"1293","75","176","393.25"
,"1294","76","168","396.5"
,"1295","76","159","402.5"
,"1296","76","150","406"
,"1297","77","143","408"
,"1298","78","142","411.5"
,"1299","76","135","413.5"
,"1300","73","129","417"
,"1301","75","128","422.5"
,"1302","74","133","424.75"
,"1303","73","127","425"
,"1304","72","128","428.75"
,"1305","71","124","429.25"
,"1306","66","124","431"
,"1307","66","125","434.25"
,"1308","68","117","434.5"
,"1309","67","112","435.75"
,"1310","68","108","437.25"
,"1311","69","93","440.25"
,"1312","69","86","440.5"
,"1313","69","84","441.75"
,"1314","68","77","442.25"
,"1315","72","78","442"
,"1316","69","81","441.25"
,"1317","70","82","441.5"
,"1318","73","76","440.25"
,"1319","76","72","439.75"
,"1320","79","74","440.25"
,"1321","83","73","434.75"
,"1322","83","69","433.25"
,"1323","83","66","433"
,"1324","82","64","431.5"
,"1325","83","56","428.5"
,"1326","83","53","424"
,"1327","82","55","423.5"
,"1328","84","54","421.5"
,"1329","85","49","418.25"
,"1330","86","51","415.5"
,"1331","87","51","412.75"
,"1332","87","54","411"
,"1333","89","50","410"
,"1334","93","47","408.5"
,"1335","96","49","405.25"
,"1336","101","49","403"
,"1337","104","48","398"
,"1338","108","45","394"
,"1339","111","40","388.75"
,"1340","115","37","384.25"
,"1341","118","34","382.25"
,"1342","119","33","380"
,"1343","123","31","378.75"
,"1344","123","31","371"
,"1345","126","30","365.75"
,"1346","132","29","364.25"
,"1347","139","30","357.75"
,"1348","141","29","355"
,"1349","145","30","349.75"
,"1350","150","30","345.5"
,"1351","156","30","339"
,"1352","157","29","332.25"
,"1353","167","28","326"
,"1354","176","27","318.25"
,"1355","187","28","311"
,"1356","192","27","304.25"
,"1357","203","24","298.75"
,"1358","211","24","291.25"
,"1359","221","24","287"
,"1360","223","22","278.25"
,"1361","225","23","272"
,"1362","230","22","262.5"
,"1363","245","22","255.75"
,"1364","247","22","253.75"
,"1365","254","21","250.25"
,"1366","259","22","244"
,"1367","269","22","238.5"
,"1368","270","22","232.75"
,"1369","280","22","230.75"
,"1370","283","23","225.5"
,"1371","296","25","221.25"
,"1372","308","25","218"
,"1373","319","29","213.25"
,"1374","321","30","207.75"
,"1375","323","29","208"
,"1376","330","29","205.25"
,"1377","334","28","204.25"
,"1378","342","28","207"
,"1379","344","27","205.25"
,"1380","356","28","203.5"
,"1381","364","30","200.75"
,"1382","368","30","198"
,"1383","366","32","195.75"
,"1384","366","34","190"
,"1385","371","36","188.25"
,"1386","365","35","187.75"
,"1387","376","36","189.25"
,"1388","378","36","188.25"
,"1389","376","37","180.75"
,"1390","372","39","176.75"
,"1391","368","39","175.25"
,"1392","379","40","176"
,"1393","380","42","175.75"
,"1394","384","44","177"
,"1395","377","45","178"
,"1396","371","48","181.25"
,"1397","374","49","181"
,"1398","364","53","179"
,"1399","367","56","182.75"
,"1400","375","55","188"
,"1401","372","58","191"
,"1402","354","61","196"
,"1403","346","65","193"
,"1404","344","66","195.5"
,"1405","350","72","197"
,"1406","351","72","199"
,"1407","349","72","194.25"
,"1408","344","77","191.75"
,"1409","346","81","199"
,"1410","351","82","201.5"
,"1411","340","85","197.5"
,"1412","335","88","192.75"
,"1413","327","91","194.75"
,"1414","323","94","197.25"
,"1415","328","94","197.5"
,"1416","329","97","194.5"
,"1417","325","101","192"
,"1418","316","104","193.25"
,"1419","309","107","189.25"
,"1420","301","109","191.25"
,"1421","297","112","193.75"
,"1422","289","117","197.75"
,"1423","284","122","206.5"
,"1424","275","126","207.25"
,"1425","260","131","211.25"
,"1426","250","140","215.25"
,"1427","248","146","223.75"
,"1428","236","150","229.75"
,"1429","238","155","230.75"
,"1430","230","159","239"
,"1431","220","163","247.25"
,"1432","211","166","254"
,"1433","202","172","254.75"
,"1434","197","173","255"
,"1435","185","178","257.75"
,"1436","182","182","265.75"
,"1437","177","181","273.25"
,"1438","172","187","276.75"
,"1439","169","198","283.5"
,"1440","162","197","286"
,"1441","156","193","288.75"
,"1442","152","202","289.75"
,"1443","145","207","289.5"
,"1444","144","210","295.75"
,"1445","137","217","298.25"
,"1446","132","211","299.25"
,"1447","128","213","301.5"
,"1448","123","215","305.75"
,"1449","123","216","311.5"
,"1450","116","223","313.75"
,"1451","112","225","319.75"
,"1452","104","225","326.25"
,"1453","98","211","332.75"
,"1454","100","213","340.5"
,"1455","99","214","344.75"
,"1456","97","213","349.25"
,"1457","92","215","353.25"
,"1458","89","208","360.5"
,"1459","84","205","363.75"
,"1460","84","194","367.75"
,"1461","81","184","373.5"
,"1462","81","191","382"
,"1463","79","191","389"
,"1464","79","193","396.5"
,"1465","77","175","400.75"
,"1466","73","172","405.25"
,"1467","73","165","410.5"
,"1468","73","161","414"
,"1469","70","166","415.5"
,"1470","67","173","420"
,"1471","68","171","422"
,"1472","63","161","425.25"
,"1473","63","153","430"
,"1474","66","145","434"
,"1475","64","137","436"
,"1476","64","128","436.75"
,"1477","66","123","437"
,"1478","66","121","435.75"
,"1479","65","120","438.25"
,"1480","63","119","440.75"
,"1481","63","112","441.75"
,"1482","64","117","439.75"
,"1483","62","108","440.25"
,"1484","65","106","440.75"
,"1485","65","97","441"
,"1486","66","89","443"
,"1487","66","85","443"
,"1488","66","81","443.5"
,"1489","69","77","445.5"
,"1490","72","78","443.5"
,"1491","73","79","444.5"
,"1492","69","80","442"
,"1493","68","83","441"
,"1494","70","84","440.75"
,"1495","75","83","441.25"
,"1496","75","80","441"
,"1497","77","75","442.25"
,"1498","78","76","442.5"
,"1499","79","71","441.75"
,"1500","79","70","440.25"
,"1501","83","68","436"
,"1502","86","63","432.5"
,"1503","86","60","429.75"
,"1504","88","58","425.75"
,"1505","91","57","422.75"
,"1506","93","56","419.5"
,"1507","93","57","416"
,"1508","94","57","412.25"
,"1509","94","59","408"
,"1510","97","58","405.25"
,"1511","97","55","401.5"
,"1512","101","50","401.75"
,"1513","104","50","395.75"
,"1514","103","53","390.5"
,"1515","106","49","388.25"
,"1516","102","47","387.75"
,"1517","107","43","387.5"
,"1518","109","43","384.75"
,"1519","115","43","382.75"
,"1520","112","41","379.25"
,"1521","117","42","380.5"
,"1522","120","39","378.5"
,"1523","124","37","374.25"
,"1524","131","38","370.75"
,"1525","134","35","367"
,"1526","139","34","362.75"
,"1527","146","36","359.75"
,"1528","149","31","355.75"
,"1529","155","32","351"
,"1530","162","29","346.25"
,"1531","166","22","341.25"
,"1532","173","20","334.25"
,"1533","178","20","331.25"
,"1534","185","21","325.25"
,"1535","192","19","318.5"
,"1536","195","18","310"
,"1537","195","18","297.25"
,"1538","197","16","291.5"
,"1539","204","15","286.75"
,"1540","209","15","283.25"
,"1541","211","14","277.5"
,"1542","222","15","272.75"
,"1543","230","15","268.5"
,"1544","235","17","262.5"
,"1545","248","17","257"
,"1546","253","16","251.5"
,"1547","265","17","244.5"
,"1548","274","14","239.25"
,"1549","284","16","237.5"
,"1550","294","14","233.5"
,"1551","295","16","230.25"
,"1552","299","17","228.5"
,"1553","302","18","223"
,"1554","309","18","219"
,"1555","316","18","217.5"
,"1556","331","17","215"
,"1557","344","17","213.5"
,"1558","346","20","208.5"
,"1559","358","19","205.5"
,"1560","369","20","195.5"
,"1561","370","21","192"
,"1562","371","21","188.75"
,"1563","375","21","186"
,"1564","377","22","185"
,"1565","376","23","186.5"
,"1566","380","23","182.75"
,"1567","381","23","179.75"
,"1568","387","24","179.25"
,"1569","385","25","174.75"
,"1570","391","28","176.75"
,"1571","396","30","173.25"
,"1572","389","33","175.75"
,"1573","395","35","173.75"
,"1574","392","37","173.5"
,"1575","387","36","170.25"
,"1576","381","35","169.75"
,"1577","387","35","173.5"
,"1578","398","36","172.5"
,"1579","396","39","165.75"
,"1580","394","41","172.5"
,"1581","398","42","171.75"
,"1582","396","44","171.5"
,"1583","397","45","172.5"
,"1584","392","45","168.5"
,"1585","397","45","165.5"
,"1586","394","47","172.5"
,"1587","387","48","177.75"
,"1588","367","49","177.25"
,"1589","366","55","179.25"
,"1590","361","58","175"
,"1591","360","60","177.75"
,"1592","350","62","172.75"
,"1593","344","65","179"
,"1594","347","66","182.75"
,"1595","343","67","185.5"
,"1596","336","70","189.75"
,"1597","326","73","192.25"
,"1598","320","74","197"
,"1599","318","78","205.75"
,"1600","314","83","203.5"
,"1601","312","90","203.5"
,"1602","299","94","207.75"
,"1603","294","100","211.25"
,"1604","280","106","215.25"
,"1605","282","106","220.75"
,"1606","275","104","220"
,"1607","275","105","219.5"
,"1608","263","110","225.5"
,"1609","267","117","229"
,"1610","267","114","233.75"
,"1611","254","120","234.25"
,"1612","250","127","233.25"
,"1613","246","131","232"
,"1614","246","136","234.25"
,"1615","245","143","234.25"
,"1616","240","141","231.75"
,"1617","239","145","230.25"
,"1618","235","144","228.75"
,"1619","232","148","231.75"
,"1620","226","147","235.25"
,"1621","226","142","239.25"
,"1622","222","146","238.75"
,"1623","222","149","238.25"
,"1624","220","150","244"
,"1625","217","159","242.5"
,"1626","201","156","245.25"
,"1627","193","159","252.75"
,"1628","181","162","258.5"
,"1629","182","168","264.25"
,"1630","171","168","269"
,"1631","166","172","277.25"
,"1632","168","170","282.75"
,"1633","167","174","289.5"
,"1634","166","176","292.5"
,"1635","165","181","299"
,"1636","154","184","302.75"
,"1637","149","186","306.25"
,"1638","146","194","312.75"
,"1639","143","189","316.75"
,"1640","143","190","320.25"
,"1641","136","188","325.25"
,"1642","131","200","331"
,"1643","125","201","334.25"
,"1644","124","209","335"
,"1645","120","219","341.75"
,"1646","114","220","344.25"
,"1647","110","222","348"
,"1648","108","213","347.25"
,"1649","105","208","346.75"
,"1650","100","207","348.5"
,"1651","94","198","351.5"
,"1652","92","203","358.5"
,"1653","91","205","362.5"
,"1654","80","210","366.25"
,"1655","76","210","369.75"
,"1656","71","198","376.75"
,"1657","69","195","386.25"
,"1658","66","194","391.25"
,"1659","66","193","395.5"
,"1660","65","191","401.75"
,"1661","62","199","407.5"
,"1662","58","198","414.25"
,"1663","55","205","422.5"
,"1664","52","192","430.75"
,"1665","50","185","436.75"
,"1666","47","173","443.75"
,"1667","49","168","447.25"
,"1668","45","162","453"
,"1669","43","164","460.25"
,"1670","44","152","467.25"
,"1671","43","144","470"
,"1672","41","141","474.5"
,"1673","39","131","477.75"
,"1674","38","130","482.75"
,"1675","37","125","487"
,"1676","36","122","490.25"
,"1677","37","116","491.75"
,"1678","38","114","495.75"
,"1679","39","111","498.75"
,"1680","42","108","502.5"
,"1681","40","104","503.25"
,"1682","39","99","503.75"
,"1683","39","84","505.5"
,"1684","37","77","507.25"
,"1685","37","76","508.25"
,"1686","38","69","510.25"
,"1687","40","66","511.25"
,"1688","40","68","511.75"
,"1689","40","66","512.5"
,"1690","41","69","511.5"
,"1691","43","67","512.5"
,"1692","43","62","511"
,"1693","45","62","510.25"
,"1694","47","61","510.5"
,"1695","47","58","510"
,"1696","47","53","508.25"
,"1697","46","49","507"
,"1698","47","45","505.25"
,"1699","49","36","502.75"
,"1700","50","35","502"
,"1701","53","29","502.5"
,"1702","53","30","502.5"
,"1703","54","30","502.5"
,"1704","57","33","502.75"
,"1705","60","30","501.5"
,"1706","61","30","497.75"
,"1707","65","29","494.75"
,"1708","68","29","492"
,"1709","70","30","486.75"
,"1710","75","27","483"
,"1711","80","22","478.75"
,"1712","81","23","473.75"
,"1713","83","26","469.75"
,"1714","86","25","464.75"
,"1715","89","23","459"
,"1716","96","23","456.25"
,"1717","98","18","449.25"
,"1718","101","17","445"
,"1719","105","15","436.25"
,"1720","108","16","426.75"
,"1721","110","17","417"
,"1722","112","16","410"
,"1723","119","18","400"
,"1724","123","15","391.5"
,"1725","135","11","383.5"
,"1726","133","11","377"
,"1727","137","11","368.75"
,"1728","143","12","360.75"
,"1729","146","12","355.25"
,"1730","146","12","349"
,"1731","155","10","342.75"
,"1732","161","11","336.25"
,"1733","166","12","328.5"
,"1734","172","12","322"
,"1735","179","12","317.25"
,"1736","184","13","309.75"
,"1737","191","13","307.25"
,"1738","197","13","297.75"
,"1739","202","13","290.25"
,"1740","207","14","290"
,"1741","216","17","288"
,"1742","220","17","283.25"
,"1743","227","15","279.75"
,"1744","232","14","270"
,"1745","239","15","264.5"
,"1746","251","14","255.75"
,"1747","262","18","251.75"
,"1748","268","20","247.5"
,"1749","275","21","245.25"
,"1750","281","21","241.25"
,"1751","287","23","233"
,"1752","295","24","229.5"
,"1753","296","24","228.75"
,"1754","304","25","224.5"
,"1755","314","25","223.5"
,"1756","326","26","216"
,"1757","328","27","208.5"
,"1758","333","26","203.5"
,"1759","343","27","207"
,"1760","345","31","198.75"
,"1761","353","31","196.25"
,"1762","365","32","191"
,"1763","377","37","186.5"
,"1764","384","39","188.75"
,"1765","387","40","185"
,"1766","384","36","180.25"
,"1767","382","36","177.75"
,"1768","391","35","177.75"
,"1769","397","35","171.25"
,"1770","399","35","168.5"
,"1771","395","37","171.75"
,"1772","398","39","172.75"
,"1773","405","38","168.25"
,"1774","403","39","167"
,"1775","403","44","165"
,"1776","401","45","169.5"
,"1777","392","44","172.75"
,"1778","393","48","178"
,"1779","395","51","175"
,"1780","399","51","175.75"
,"1781","392","49","169.25"
,"1782","393","50","168.5"
,"1783","390","50","168"
,"1784","386","51","168.25"
,"1785","382","53","174"
,"1786","386","51","180.5"
,"1787","373","51","184.75"
,"1788","378","55","179.75"
,"1789","377","56","180.5"
,"1790","365","57","178"
,"1791","367","61","180.5"
,"1792","365","68","180.25"
,"1793","357","71","183.25"
,"1794","344","73","181.25"
,"1795","334","78","185"
,"1796","335","80","183.5"
,"1797","331","78","178.25"
,"1798","334","78","177.75"
,"1799","324","80","185.5"
,"1800","316","83","189"
,"1801","303","83","195"
,"1802","293","87","198"
,"1803","285","93","203.5"
,"1804","284","98","207"
,"1805","279","101","203.75"
,"1806","268","105","210"
,"1807","261","102","208.25"
,"1808","265","102","218"
,"1809","267","105","222.25"
,"1810","263","108","226.75"
,"1811","263","112","227.25"
,"1812","256","116","231.25"
,"1813","256","118","228.75"
,"1814","259","116","236.5"
,"1815","265","118","229.5"
,"1816","255","121","232.25"
,"1817","250","124","236.75"
,"1818","250","126","239.5"
,"1819","248","129","238.75"
,"1820","249","135","239.5"
,"1821","241","143","241"
,"1822","234","145","244.25"
,"1823","233","150","244.25"
,"1824","236","154","245.75"
,"1825","233","168","251"
,"1826","226","172","247.75"
,"1827","219","180","251.75"
,"1828","199","188","254.5"
,"1829","185","182","259.25"
,"1830","181","183","267.25"
,"1831","178","178","269.75"
,"1832","172","183","272"
,"1833","164","189","282"
,"1834","159","195","285.5"
,"1835","147","200","294"
,"1836","147","204","300.5"
,"1837","137","205","307.75"
,"1838","126","205","312.5"
,"1839","123","209","316"
,"1840","124","215","318.25"
,"1841","118","218","325"
,"1842","117","212","330.75"
,"1843","114","207","336.25"
,"1844","107","211","342"
,"1845","100","201","346.5"
,"1846","89","206","355.75"
,"1847","90","209","363.5"
,"1848","94","219","365.75"
,"1849","88","216","370.5"
,"1850","86","207","371.75"
,"1851","89","208","378.25"
,"1852","91","220","382.75"
,"1853","85","218","384.75"
,"1854","87","216","385"
,"1855","84","206","388.5"
,"1856","79","190","392"
,"1857","76","191","396.5"
,"1858","76","193","400"
,"1859","73","185","401.5"
,"1860","72","189","408.5"
,"1861","70","187","412.25"
,"1862","71","186","415.75"
,"1863","74","190","420"
,"1864","71","189","421"
,"1865","66","170","424.25"
,"1866","63","176","426"
,"1867","62","180","427.25"
,"1868","60","168","428.25"
,"1869","56","156","432"
,"1870","54","157","436.25"
,"1871","55","151","439.5"
,"1872","53","150","443.25"
,"1873","52","137","448.25"
,"1874","54","132","455.25"
,"1875","57","127","459.75"
,"1876","57","123","462.5"
,"1877","56","109","463.5"
,"1878","56","102","466.75"
,"1879","57","99","467.75"
,"1880","58","101","469"
,"1881","56","93","470.25"
,"1882","58","100","469.25"
,"1883","57","101","468.75"
,"1884","56","95","470.75"
,"1885","56","88","470.75"
,"1886","56","87","469.5"
,"1887","58","74","468.25"
,"1888","59","66","469.75"
,"1889","59","60","466.25"
,"1890","58","57","465.5"
,"1891","57","54","462.5"
,"1892","61","52","460.75"
,"1893","61","51","460"
,"1894","62","48","458.5"
,"1895","65","48","457.75"
,"1896","66","44","456.5"
,"1897","68","43","455.25"
,"1898","69","42","450.25"
,"1899","72","39","448.25"
,"1900","71","38","446.5"
,"1901","71","39","444"
,"1902","73","37","444.25"
,"1903","72","39","444.75"
,"1904","75","38","441.75"
,"1905","80","37","440.25"
,"1906","83","30","438.75"
,"1907","88","27","436.5"
,"1908","90","26","433.5"
,"1909","95","25","430.5"
,"1910","97","23","425.5"
,"1911","102","24","423.5"
,"1912","102","23","418.5"
,"1913","105","23","411.75"
,"1914","103","22","403.25"
,"1915","109","23","398.5"
,"1916","110","23","393.5"
,"1917","116","19","388"
,"1918","119","20","384.5"
,"1919","122","18","380.5"
,"1920","130","18","375.75"
,"1921","134","18","373"
,"1922","143","20","367.25"
,"1923","147","16","358.5"
,"1924","158","16","352.25"
,"1925","164","18","342.75"
,"1926","172","20","335.75"
,"1927","179","21","328.5"
,"1928","180","19","319"
,"1929","187","19","314.5"
,"1930","190","18","306.25"
,"1931","192","18","299.25"
,"1932","199","21","292"
,"1933","204","21","286"
,"1934","205","19","280.5"
,"1935","209","20","277.25"
,"1936","211","21","271"
,"1937","216","24","268.25"
,"1938","225","25","264"
,"1939","228","25","258"
,"1940","235","24","250.5"
,"1941","236","23","243.5"
,"1942","241","19","242"
,"1943","250","21","240.25"
,"1944","257","20","239.25"
,"1945","266","21","236.25"
,"1946","278","21","237"
,"1947","287","22","237.25"
,"1948","297","23","236.75"
,"1949","310","24","232"
,"1950","322","26","234"
,"1951","332","24","228"
,"1952","335","24","225.75"
,"1953","353","22","216.25"
,"1954","353","23","214"
,"1955","360","22","205"
,"1956","368","22","201.25"
,"1957","370","24","192"
,"1958","377","24","189.25"
,"1959","386","24","185.25"
,"1960","387","24","184.5"
,"1961","395","24","183.25"
,"1962","402","24","177.75"
,"1963","405","26","173"
,"1964","408","27","170.25"
,"1965","419","28","171.5"
,"1966","420","28","164.75"
,"1967","423","31","158.75"
,"1968","422","36","161.75"
,"1969","429","35","162.5"
,"1970","412","36","160"
,"1971","414","37","162.75"
,"1972","417","37","165.75"
,"1973","408","40","172"
,"1974","410","40","171.25"
,"1975","414","44","175.25"
,"1976","414","48","178"
,"1977","402","50","179.25"
,"1978","407","52","181.5"
,"1979","415","53","182.5"
,"1980","405","50","182.25"
,"1981","409","53","177"
,"1982","407","56","174.25"
,"1983","403","58","174.75"
,"1984","390","64","175.75"
,"1985","391","68","173"
,"1986","390","70","172.25"
,"1987","384","69","174.75"
,"1988","382","73","175"
,"1989","371","76","176.75"
,"1990","365","80","182.5"
,"1991","354","84","184"
,"1992","339","87","181"
,"1993","336","89","182.75"
,"1994","334","92","188"
,"1995","330","92","187.5"
,"1996","329","93","187.25"
,"1997","324","99","189.5"
,"1998","319","96","190"
,"1999","312","99","196"
,"2000","303","108","203"
,"2001","290","110","207"
,"2002","293","118","209.5"
,"2003","289","124","213"
,"2004","282","125","211.75"
,"2005","273","133","214"
,"2006","267","134","219.75"
,"2007","266","138","221.25"
,"2008","261","136","221"
,"2009","251","140","220"
,"2010","243","145","219.75"
,"2011","235","153","222.5"
,"2012","235","162","230"
,"2013","232","168","232.75"
,"2014","226","178","232"
,"2015","217","175","237.75"
,"2016","217","176","243.5"
,"2017","208","179","244.5"
,"2018","197","185","250.25"
,"2019","191","191","250.5"
,"2020","187","196","253.75"
,"2021","186","203","262.25"
,"2022","182","201","270"
,"2023","177","203","275.25"
,"2024","165","202","281.25"
,"2025","151","209","289"
,"2026","144","205","294.25"
,"2027","139","213","299.25"
,"2028","139","222","305.25"
,"2029","129","227","311.75"
,"2030","127","232","314.25"
,"2031","121","229","317.75"
,"2032","118","229","319.5"
,"2033","109","235","325.5"
,"2034","108","232","333"
,"2035","100","231","337.25"
,"2036","96","221","340"
,"2037","88","215","352.5"
,"2038","85","216","356"
,"2039","83","221","365.5"
,"2040","84","213","371"
,"2041","82","217","375.25"
,"2042","80","211","379.75"
,"2043","82","202","383.75"
,"2044","79","197","387.25"
,"2045","79","190","389.5"
,"2046","73","190","391.5"
,"2047","73","182","397.75"
,"2048","75","176","399.75"
,"2049","74","165","404.75"
,"2050","71","165","409.75"
,"2051","72","173","415"
,"2052","71","172","420"
,"2053","66","165","423.25"
,"2054","67","157","426.75"
,"2055","65","151","428.25"
,"2056","64","140","432.75"
,"2057","67","142","433.25"
,"2058","65","140","435.5"
,"2059","67","128","436"
,"2060","66","134","432.75"
,"2061","68","136","432.5"
,"2062","68","129","432.75"
,"2063","69","121","433.5"
,"2064","67","118","436.5"
,"2065","67","118","439"
,"2066","64","108","439.25"
,"2067","65","110","437.5"
,"2068","65","104","439"
,"2069","66","102","437.5"
,"2070","68","101","436"
,"2071","76","101","434"
,"2072","77","100","432.75"
